customer_id,complaint_date,complaint_category,severity,comment,escalated,resolved,resolution_time_days
CUST0004649,2024-10-12,Rate Increase,1,I want to check if there are any maintenance works planned in my area.,1,1,11
CUST0004649,2024-06-25,Service Outage,3,I need to schedule a meter reading appointment for next week.,0,1,2
CUST0004649,2024-11-23,Poor Customer Service,3,I would like to update my contact details and mailing address please.,0,1,0
CUST0004650,2024-06-27,Rate Increase,2,The payment plan you arranged has really helped me manage my bills.,0,1,7
CUST0004650,2024-09-17,Disconnection Threat,1,I am moving to a new address and need to transfer my account.,0,1,15
CUST0004650,2024-04-11,High Bill,2,Great experience with customer service today. Very helpful staff.,0,1,2
CUST0004650,2024-06-15,Billing Error,2,I would like to know my current energy consumption for this quarter.,0,1,8
CUST0004650,2024-06-03,Rate Increase,2,I am moving to a new address and need to transfer my account.,0,1,6
CUST0004650,2024-11-03,Contract Dispute,1,I would like to know my current energy consumption for this quarter.,0,1,5
CUST0004651,2024-06-05,Rate Increase,3,I am disappointed with how my complaint was handled last time.,0,1,5
CUST0004651,2024-08-07,Rate Increase,1,I received a letter about a rate change and want to understand it.,0,1,5
CUST0004651,2024-07-12,Service Outage,3,I want to check if there are any maintenance works planned in my area.,0,1,3
CUST0004651,2024-09-13,High Bill,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,0,0,0
CUST0004651,2024-05-18,Meter Issue,1,Can you confirm my current contract end date please?,0,1,4
CUST0004651,2024-07-02,Meter Issue,4,My meter reading was wrong again and my bill is inflated because of it.,1,1,3
CUST0004652,2024-07-05,Rate Increase,4,My complaint from last month is still unresolved. I have called five times now.,0,1,3
CUST0004652,2024-04-02,Rate Increase,4,I called last week and was promised a callback that never came.,1,1,1
CUST0004653,2024-05-01,Service Outage,4,The wait times are really bad. I do not feel valued as a customer.,1,1,0
CUST0004653,2024-09-16,Poor Customer Service,4,I am disappointed with how my complaint was handled last time.,1,1,15
CUST0004653,2024-06-17,Rate Increase,1,The payment plan you arranged has really helped me manage my bills.,0,1,3
CUST0004654,2024-01-05,Contract Dispute,2,I want to check if there are any maintenance works planned in my area.,0,1,2
CUST0004654,2024-11-05,High Bill,2,I would like to set up a direct debit for my monthly payments.,0,1,1
CUST0004654,2024-10-12,Service Outage,1,Can someone explain the charges on my latest statement?,0,1,1
CUST0004655,2024-04-16,Connection Issue,1,I would like to set up a direct debit for my monthly payments.,0,1,0
CUST0004655,2024-09-16,Meter Issue,3,The power outage last week lasted much longer than what was communicated.,0,1,2
CUST0004655,2024-12-14,Disconnection Threat,3,I would like to set up a direct debit for my monthly payments.,0,1,0
CUST0004655,2024-06-05,Service Outage,4,My meter reading was wrong again and my bill is inflated because of it.,1,1,0
CUST0004655,2024-01-05,Rate Increase,5,I am contacting the regulator. This is negligent and dangerous.,0,0,0
CUST0004655,2024-01-08,Service Outage,2,Thank you for the courtesy credit on my account. Much appreciated.,0,1,0
CUST0004657,2024-08-19,Rate Increase,4,I tried the online chat but the bot could not understand my question.,1,0,0
CUST0004657,2024-06-06,Contract Dispute,1,The energy efficiency advice your team gave me has reduced my bills.,0,1,5
CUST0004657,2024-02-06,Account Error,4,The new rate increase is excessive and was not communicated properly.,0,1,7
CUST0004658,2024-10-26,Poor Customer Service,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,0,0
CUST0004658,2024-04-14,Disconnection Threat,2,The technician who came to my house was excellent. Very knowledgeable.,0,1,13
CUST0004658,2024-06-11,High Bill,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,1,1
CUST0004658,2024-04-17,Technician No-Show,1,I am calling to inquire about my current bill and payment options.,0,1,7
CUST0004658,2024-07-03,Payment Problem,1,Can you explain the different tariff plans available to me?,1,1,17
CUST0004658,2024-07-14,Payment Problem,2,Impressed with how quickly the power was restored after the storm.,0,1,2
CUST0004659,2024-05-01,Connection Issue,4,The technician was supposed to come between 8 and 12 but never showed up.,0,0,0
CUST0004660,2024-01-08,Rate Increase,2,I would like to know my current energy consumption for this quarter.,0,1,3
CUST0004661,2024-03-01,High Bill,1,I received a letter about a rate change and want to understand it.,0,1,9
CUST0004661,2024-03-27,Poor Customer Service,2,I would like to update my contact details and mailing address please.,0,1,5
CUST0004661,2024-07-20,Meter Issue,3,I am disappointed with how my complaint was handled last time.,0,1,10
CUST0004662,2024-12-28,High Bill,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,2
CUST0004662,2024-05-22,Account Error,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,12
CUST0004662,2024-03-28,Technician No-Show,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,22
CUST0004662,2024-12-03,Billing Error,5,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,0
CUST0004663,2024-03-19,Account Error,4,I have been overcharged for the third time this year. I want a full refund and I want out.,1,0,0
CUST0004663,2024-03-10,Service Outage,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,0
CUST0004664,2024-12-04,Rate Increase,2,I need to schedule a meter reading appointment for next week.,0,1,2
CUST0004664,2024-11-25,Service Outage,3,I need to report a street light that is not working near my property.,0,1,15
CUST0004665,2024-05-11,Poor Customer Service,2,I need to schedule a meter reading appointment for next week.,0,1,12
CUST0004665,2024-05-09,Billing Error,2,The energy efficiency advice your team gave me has reduced my bills.,0,1,6
CUST0004666,2024-08-17,Billing Error,1,Thank you for resolving my issue so quickly. The agent was very professional.,1,1,6
CUST0004667,2024-10-03,Connection Issue,4,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,1,4
CUST0004668,2024-12-04,Disconnection Threat,2,Impressed with how quickly the power was restored after the storm.,0,1,5
CUST0004668,2024-10-28,Service Outage,5,"Three technicians, three no-shows. I have taken time off work for nothing.",0,1,0
CUST0004668,2024-05-21,Service Outage,3,What is the process for switching to a smart meter?,0,1,5
CUST0004668,2024-10-16,Service Outage,3,I feel like new customers get better deals while loyal customers are ignored.,0,1,8
CUST0004668,2024-07-06,High Bill,1,The new online portal is much better than the old one. Well done.,0,1,15
CUST0004668,2024-07-13,Disconnection Threat,4,I am not happy with the service. My issue has been going on for too long.,0,1,11
CUST0004669,2024-03-08,Contract Dispute,2,The payment plan you arranged has really helped me manage my bills.,0,1,1
CUST0004669,2024-04-15,Billing Error,1,I would like to set up a direct debit for my monthly payments.,0,1,10
CUST0004669,2024-07-17,Payment Problem,5,Your automated system is a joke. I have been on hold for two hours.,1,1,4
CUST0004669,2024-04-28,Poor Customer Service,3,I am disappointed with how my complaint was handled last time.,0,1,13
CUST0004670,2024-03-15,Account Error,5,Disgusting service. My elderly mother was left without heating because of your incompetence.,0,1,4
CUST0004670,2024-07-20,Billing Error,1,Great experience with customer service today. Very helpful staff.,0,1,0
CUST0004670,2024-01-11,Connection Issue,1,I am calling to inquire about my current bill and payment options.,0,1,2
CUST0004670,2024-12-04,Technician No-Show,3,Can someone explain the charges on my latest statement?,0,1,4
CUST0004671,2024-04-12,Poor Customer Service,3,What is the process for switching to a smart meter?,0,1,1
CUST0004671,2024-06-12,High Bill,1,What is the process for switching to a smart meter?,0,1,5
CUST0004671,2024-07-04,Poor Customer Service,5,"Three technicians, three no-shows. I have taken time off work for nothing.",1,0,0
CUST0004671,2024-02-16,Billing Error,3,I am calling to inquire about my current bill and payment options.,1,1,0
CUST0004671,2024-12-27,Payment Problem,3,Can you explain the different tariff plans available to me?,1,1,5
CUST0004671,2024-05-18,Meter Issue,3,I would like to know my current energy consumption for this quarter.,0,1,1
CUST0004672,2024-09-14,Payment Problem,4,I called last week and was promised a callback that never came.,1,0,0
CUST0004672,2024-08-04,Technician No-Show,3,I am not happy with the service. My issue has been going on for too long.,0,1,0
CUST0004672,2024-08-24,Disconnection Threat,1,I would like to know my current energy consumption for this quarter.,0,1,2
CUST0004673,2024-03-12,Connection Issue,3,I would like to know my current energy consumption for this quarter.,0,1,8
CUST0004674,2024-06-18,Poor Customer Service,1,I appreciate the quick response to my query. Everything was sorted out.,0,1,4
CUST0004674,2024-12-16,Technician No-Show,3,I tried the online chat but the bot could not understand my question.,1,1,3
CUST0004675,2024-08-04,Payment Problem,4,Your website is difficult to use and I cannot find my account information.,1,1,8
CUST0004675,2024-12-07,Contract Dispute,3,I would like to update my contact details and mailing address please.,0,1,6
CUST0004675,2024-05-04,Account Error,1,Please update my email address on file.,0,1,1
CUST0004675,2024-05-19,Meter Issue,2,I am moving to a new address and need to transfer my account.,0,1,1
CUST0004675,2024-05-27,Disconnection Threat,2,Your agent went above and beyond to help me today. Thank you.,0,1,4
CUST0004675,2024-05-06,Contract Dispute,1,I have been with you for 10 years and the service keeps getting better.,0,1,12
CUST0004675,2024-05-12,Connection Issue,3,I would like to know my current energy consumption for this quarter.,1,1,3
CUST0004676,2024-11-08,Account Error,1,I am calling to inquire about my current bill and payment options.,0,1,0
CUST0004676,2024-01-08,Connection Issue,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,0,1,1
CUST0004676,2024-03-10,Account Error,1,Impressed with how quickly the power was restored after the storm.,0,1,5
CUST0004677,2024-05-02,Rate Increase,3,I need a copy of my bill from last month for my records.,0,1,1
CUST0004677,2024-05-20,Technician No-Show,1,Thank you for the proactive communication about the planned outage.,1,1,9
CUST0004677,2024-12-11,Billing Error,4,I am disappointed with how my complaint was handled last time.,0,1,7
CUST0004678,2024-07-07,Disconnection Threat,1,I need to report a street light that is not working near my property.,0,1,0
CUST0004678,2024-07-26,Account Error,1,I have been with you for 10 years and the service keeps getting better.,0,1,4
CUST0004678,2024-05-16,Technician No-Show,4,I am contacting the regulator. This is negligent and dangerous.,1,1,17
CUST0004678,2024-02-25,Service Outage,4,Cancel everything. I am done with this company. Moving to the competition.,1,1,8
CUST0004680,2024-07-07,Technician No-Show,5,"Three technicians, three no-shows. I have taken time off work for nothing.",0,0,0
CUST0004680,2024-02-09,Technician No-Show,3,Still waiting for the credit that was promised to me three weeks ago.,0,1,8
CUST0004683,2024-05-04,High Bill,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,0
CUST0004683,2024-06-20,Contract Dispute,3,I am not happy with the service. My issue has been going on for too long.,0,1,0
CUST0004683,2024-04-02,Technician No-Show,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,0,0
CUST0004684,2024-11-07,Rate Increase,4,Your website is difficult to use and I cannot find my account information.,1,0,0
CUST0004685,2024-09-06,Billing Error,3,I want to check if there are any maintenance works planned in my area.,0,1,3
CUST0004685,2024-02-25,Account Error,5,Absolutely unacceptable. Nobody has called me back in over two weeks about my issue.,0,0,0
CUST0004685,2024-10-01,Billing Error,3,I would like to set up a direct debit for my monthly payments.,0,1,7
CUST0004685,2024-01-05,Payment Problem,4,The bill seems higher than expected and I am not sure why. Quite frustrated.,1,1,9
CUST0004685,2024-02-19,Rate Increase,3,Can someone explain the charges on my latest statement?,0,1,11
CUST0004685,2024-12-19,Service Outage,1,I need to report a street light that is not working near my property.,0,1,3
