customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0004415,Customer_4415,48,Male,Southeast,Multi-Utility,Small Business,Mobile Home,30,1,0,3,High,Own,0
CUST0004416,Customer_4416,54,Female,West,Dual Fuel,Residential,Apartment,34,1,1,1,Medium-High,Rent,0
CUST0004417,Customer_4417,48,Female,Midwest,Gas,Small Business,Mobile Home,19,0,1,1,Medium-High,Own,0
CUST0004418,Customer_4418,18,Female,Midwest,Multi-Utility,Residential,House,132,0,1,2,Medium-High,Rent,0
CUST0004419,Customer_4419,39,Male,Northwest,Gas,Residential,House,5,1,1,3,High,Own,0
CUST0004420,Customer_4420,18,Female,Northeast,Multi-Utility,Residential,House,17,1,1,1,Low,Rent,1
CUST0004421,Customer_4421,65,Male,Northwest,Electricity,Prepaid,House,20,1,0,1,Low,Own,1
CUST0004422,Customer_4422,28,Female,Southeast,Electricity,Residential,Townhouse,35,0,1,2,Medium,Rent,0
CUST0004423,Customer_4423,63,Male,Southeast,Gas,Prepaid,Mobile Home,18,1,1,1,Medium-High,Own,0
CUST0004424,Customer_4424,59,Female,West,Electricity,Residential,Mobile Home,3,1,0,2,Medium,Own,0
CUST0004425,Customer_4425,31,Male,West,Gas,Small Business,Townhouse,106,1,0,3,Medium-High,Rent,1
CUST0004426,Customer_4426,28,Male,Midwest,Electricity,Residential,Townhouse,19,0,1,3,Low,Rent,1
CUST0004427,Customer_4427,50,Female,Northwest,Gas,Residential,Condo,15,0,1,6,Medium-High,Rent,0
CUST0004428,Customer_4428,32,Male,Southeast,Electricity,Small Business,Townhouse,21,1,0,1,Medium-High,Own,1
CUST0004429,Customer_4429,46,Female,Northeast,Electricity,Small Business,House,8,0,1,5,Medium,Rent,1
CUST0004430,Customer_4430,37,Female,Southwest,Dual Fuel,Small Business,Apartment,3,0,1,2,Medium,Rent,1
CUST0004431,Customer_4431,18,Female,Northeast,Dual Fuel,Small Business,Condo,5,1,0,2,Medium-High,Own,1
CUST0004432,Customer_4432,18,Male,West,Multi-Utility,Small Business,Townhouse,6,1,1,2,Medium-High,Rent,1
CUST0004433,Customer_4433,48,Female,Northeast,Water,Commercial,Condo,7,1,1,1,Medium-High,Rent,1
CUST0004434,Customer_4434,36,Female,Southeast,Water,Residential,Townhouse,19,1,0,3,Medium,Rent,1
CUST0004435,Customer_4435,36,Male,Northwest,Gas,Residential,Apartment,35,1,0,4,High,Rent,1
CUST0004436,Customer_4436,55,Female,Midwest,Electricity,Residential,Condo,35,1,0,5,Medium-High,Rent,1
CUST0004437,Customer_4437,62,Male,Northwest,Electricity,Residential,Mobile Home,1,1,0,6,Low,Rent,1
CUST0004438,Customer_4438,40,Male,Southwest,Electricity,Small Business,House,91,1,1,4,Medium,Rent,0
CUST0004439,Customer_4439,39,Male,Midwest,Dual Fuel,Residential,Mobile Home,62,1,1,3,Medium-High,Own,1
CUST0004440,Customer_4440,52,Male,Southwest,Electricity,Residential,Apartment,119,0,1,3,Low,Rent,0
CUST0004441,Customer_4441,24,Male,Southwest,Multi-Utility,Residential,Condo,16,1,1,5,High,Other,0
CUST0004442,Customer_4442,48,Female,Southeast,Gas,Small Business,Townhouse,39,0,1,4,Medium-High,Own,0
CUST0004443,Customer_4443,53,Female,Southeast,Water,Residential,Apartment,6,1,0,2,Low,Rent,1
CUST0004444,Customer_4444,55,Male,West,Electricity,Residential,Apartment,61,0,1,4,High,Rent,0
CUST0004445,Customer_4445,18,Female,West,Electricity,Small Business,Apartment,6,1,1,3,Medium,Rent,1
CUST0004446,Customer_4446,33,Female,Southwest,Multi-Utility,Small Business,House,14,0,1,3,Medium,Rent,0
CUST0004447,Customer_4447,31,Female,Northwest,Electricity,Residential,Apartment,24,1,1,5,Medium-High,Own,1
CUST0004448,Customer_4448,46,Female,West,Electricity,Small Business,House,32,0,1,4,Medium-High,Own,0
CUST0004449,Customer_4449,52,Female,Southeast,Electricity,Residential,Mobile Home,29,1,1,5,Medium,Own,1
CUST0004450,Customer_4450,67,Male,West,Electricity,Commercial,House,3,1,1,5,Medium,Rent,0
CUST0004451,Customer_4451,37,Male,Southwest,Electricity,Residential,Apartment,19,0,0,1,Medium,Own,0
CUST0004452,Customer_4452,37,Male,Midwest,Gas,Prepaid,Mobile Home,92,0,1,1,Medium-High,Other,1
CUST0004453,Customer_4453,62,Female,Northwest,Gas,Prepaid,Mobile Home,74,1,0,2,Medium-High,Own,0
CUST0004454,Customer_4454,49,Male,Northwest,Gas,Small Business,Condo,32,1,1,5,Medium-High,Own,0
CUST0004455,Customer_4455,64,Female,Northeast,Electricity,Residential,Apartment,30,0,1,2,Medium-High,Own,0
CUST0004456,Customer_4456,49,Male,West,Dual Fuel,Residential,House,4,0,0,4,Medium,Rent,1
CUST0004457,Customer_4457,27,Female,Northwest,Water,Residential,Apartment,8,1,1,3,Medium-High,Own,0
CUST0004458,Customer_4458,25,Male,Southeast,Electricity,Commercial,House,10,0,0,4,Medium,Own,1
CUST0004459,Customer_4459,21,Male,Midwest,Electricity,Small Business,Townhouse,24,1,0,2,Low,Own,0
CUST0004460,Customer_4460,54,Male,Southeast,Electricity,Prepaid,House,47,1,1,2,Medium-High,Other,0
CUST0004461,Customer_4461,62,Male,West,Water,Small Business,Condo,22,0,1,2,Low,Other,1
CUST0004462,Customer_4462,72,Male,Southwest,Water,Residential,Apartment,4,1,0,3,Low,Own,0
CUST0004463,Customer_4463,57,Female,Northeast,Dual Fuel,Residential,Apartment,20,1,1,2,Medium,Rent,1
CUST0004464,Customer_4464,62,Male,Northeast,Electricity,Residential,Apartment,6,1,1,4,Low,Rent,1
CUST0004465,Customer_4465,36,Male,Midwest,Gas,Residential,Townhouse,50,1,0,2,Medium,Rent,0
CUST0004466,Customer_4466,27,Female,Northwest,Electricity,Small Business,House,6,1,1,4,Medium,Own,1
CUST0004467,Customer_4467,57,Male,Northwest,Electricity,Commercial,Apartment,23,1,1,5,Low,Own,0
CUST0004468,Customer_4468,51,Female,Northwest,Gas,Small Business,House,42,1,1,3,Medium,Rent,0
CUST0004469,Customer_4469,46,Other,Northeast,Electricity,Commercial,House,9,0,1,2,Low,Own,1
CUST0004470,Customer_4470,50,Male,Southwest,Water,Commercial,Condo,2,0,0,4,Medium,Own,1
CUST0004471,Customer_4471,49,Male,Northwest,Gas,Residential,House,29,1,1,1,Medium-High,Own,1
CUST0004472,Customer_4472,64,Male,Southeast,Dual Fuel,Residential,House,2,1,1,2,Medium,Rent,1
CUST0004473,Customer_4473,64,Female,Northwest,Electricity,Small Business,Townhouse,31,0,0,2,Medium-High,Rent,0
CUST0004474,Customer_4474,53,Female,Southwest,Dual Fuel,Residential,Apartment,50,1,1,2,Low,Own,1
CUST0004475,Customer_4475,57,Female,Midwest,Multi-Utility,Residential,House,14,1,0,3,Low,Rent,0
CUST0004476,Customer_4476,52,Female,Midwest,Dual Fuel,Residential,House,24,0,0,3,Medium,Own,0
CUST0004477,Customer_4477,38,Male,Northeast,Water,Prepaid,House,95,0,0,3,Medium,Rent,1
CUST0004478,Customer_4478,56,Female,Southwest,Dual Fuel,Residential,Apartment,22,0,1,2,Low,Own,1
CUST0004479,Customer_4479,24,Female,Southeast,Gas,Small Business,Condo,204,1,1,3,Medium,Own,0
CUST0004480,Customer_4480,60,Female,Southwest,Electricity,Commercial,Condo,6,1,0,2,Low,Rent,0
CUST0004481,Customer_4481,27,Female,Southeast,Water,Small Business,House,44,0,1,2,Medium-High,Rent,0
CUST0004482,Customer_4482,49,Female,Southeast,Water,Small Business,Condo,38,1,0,2,Medium,Own,1
CUST0004483,Customer_4483,32,Male,Southwest,Multi-Utility,Small Business,Apartment,74,1,0,3,Medium,Own,1
CUST0004484,Customer_4484,53,Male,West,Gas,Residential,Apartment,3,1,0,3,Medium-High,Rent,0
CUST0004485,Customer_4485,44,Female,Southwest,Electricity,Residential,Townhouse,11,0,1,2,Low,Own,1
CUST0004486,Customer_4486,21,Male,Southeast,Water,Prepaid,House,5,1,1,5,Medium,Rent,0
CUST0004487,Customer_4487,51,Female,Northwest,Multi-Utility,Residential,House,97,0,1,2,Medium,Own,1
CUST0004488,Customer_4488,36,Male,Midwest,Electricity,Small Business,Townhouse,20,0,0,4,Medium,Own,0
CUST0004489,Customer_4489,58,Female,Midwest,Electricity,Residential,House,86,0,1,1,Low,Rent,1
CUST0004490,Customer_4490,45,Female,Northeast,Gas,Residential,House,12,0,1,4,High,Rent,0
CUST0004491,Customer_4491,50,Male,Midwest,Electricity,Prepaid,Condo,4,1,1,3,High,Own,0
CUST0004492,Customer_4492,30,Female,West,Electricity,Small Business,Condo,12,1,0,3,Medium,Own,1
CUST0004493,Customer_4493,36,Female,Southeast,Electricity,Residential,Townhouse,32,1,1,2,Medium,Rent,0
CUST0004494,Customer_4494,38,Female,Southwest,Dual Fuel,Prepaid,House,67,0,0,3,Medium,Own,1
CUST0004495,Customer_4495,57,Male,Southwest,Electricity,Small Business,Apartment,17,1,1,4,Medium,Rent,1
CUST0004496,Customer_4496,70,Male,West,Gas,Residential,House,88,1,1,4,Medium-High,Own,1
CUST0004497,Customer_4497,32,Male,Midwest,Water,Small Business,Apartment,10,0,1,2,Medium,Own,0
CUST0004498,Customer_4498,61,Male,Southeast,Multi-Utility,Residential,House,42,0,0,2,Low,Own,1
CUST0004499,Customer_4499,18,Female,Midwest,Multi-Utility,Small Business,Condo,47,1,0,1,Low,Rent,0
CUST0004500,Customer_4500,27,Other,Northeast,Gas,Residential,House,11,0,1,1,High,Own,0
CUST0004501,Customer_4501,30,Female,Midwest,Multi-Utility,Residential,House,1,1,1,1,Low,Rent,0
CUST0004502,Customer_4502,24,Female,Northeast,Electricity,Small Business,Apartment,16,1,1,2,High,Own,0
CUST0004503,Customer_4503,21,Female,Southwest,Water,Commercial,Mobile Home,1,0,0,4,Medium-High,Rent,1
CUST0004504,Customer_4504,51,Male,Southeast,Gas,Small Business,Townhouse,83,1,0,3,Medium,Rent,1
CUST0004505,Customer_4505,41,Female,Northwest,Electricity,Residential,Mobile Home,110,0,1,4,Low,Rent,0
CUST0004506,Customer_4506,50,Male,Northeast,Gas,Commercial,Apartment,47,0,1,4,Medium,Rent,1
CUST0004507,Customer_4507,55,Female,Midwest,Electricity,Small Business,House,46,0,1,3,Medium,Own,0
CUST0004508,Customer_4508,48,Male,Midwest,Dual Fuel,Small Business,House,9,1,1,3,Medium-High,Own,0
CUST0004509,Customer_4509,54,Male,Southwest,Electricity,Residential,Condo,2,0,1,5,Medium-High,Rent,1
CUST0004510,Customer_4510,43,Female,West,Gas,Commercial,House,58,1,1,3,Medium,Rent,1
CUST0004511,Customer_4511,27,Female,Northwest,Electricity,Commercial,House,29,0,0,3,Medium,Own,1
CUST0004512,Customer_4512,60,Female,West,Electricity,Small Business,House,41,0,1,5,Medium-High,Other,0
CUST0004513,Customer_4513,36,Female,Midwest,Multi-Utility,Commercial,Apartment,54,0,1,1,High,Own,0
CUST0004514,Customer_4514,30,Male,West,Water,Residential,House,18,1,1,4,High,Rent,0
CUST0004515,Customer_4515,42,Female,Northwest,Multi-Utility,Commercial,House,5,1,0,1,Medium-High,Own,1
CUST0004516,Customer_4516,31,Male,Northwest,Electricity,Residential,Apartment,57,1,0,4,Low,Rent,1
CUST0004517,Customer_4517,38,Female,Southeast,Electricity,Residential,Apartment,21,0,1,4,Low,Own,1
CUST0004518,Customer_4518,50,Female,West,Gas,Small Business,Apartment,63,0,1,3,Medium,Own,1
CUST0004519,Customer_4519,50,Male,Southeast,Gas,Small Business,Condo,20,1,1,4,Medium-High,Other,0
CUST0004520,Customer_4520,31,Female,Midwest,Electricity,Residential,House,8,0,1,4,Medium,Other,0
CUST0004521,Customer_4521,37,Female,Midwest,Water,Residential,Townhouse,6,0,1,3,Medium-High,Own,0
CUST0004522,Customer_4522,61,Male,Midwest,Electricity,Residential,House,49,0,0,5,Medium-High,Own,0
CUST0004523,Customer_4523,52,Female,Southwest,Electricity,Residential,Apartment,30,1,0,3,Low,Own,0
CUST0004524,Customer_4524,76,Female,West,Electricity,Residential,Apartment,18,1,1,5,High,Own,1
CUST0004525,Customer_4525,62,Female,Northeast,Gas,Residential,Mobile Home,24,0,1,3,Medium,Rent,0
CUST0004526,Customer_4526,62,Male,Northwest,Water,Residential,Apartment,28,1,1,3,Low,Own,1
CUST0004527,Customer_4527,24,Male,Northeast,Gas,Prepaid,House,9,1,1,1,Medium-High,Own,1
CUST0004528,Customer_4528,56,Female,Midwest,Gas,Small Business,Apartment,17,0,1,2,High,Own,1
CUST0004529,Customer_4529,44,Male,West,Electricity,Residential,Apartment,12,0,0,5,Medium-High,Rent,1
CUST0004530,Customer_4530,36,Other,Southeast,Dual Fuel,Prepaid,Apartment,17,1,1,3,Medium-High,Own,1
CUST0004531,Customer_4531,47,Male,Northeast,Multi-Utility,Small Business,House,24,1,0,3,High,Own,0
CUST0004532,Customer_4532,59,Female,Midwest,Water,Residential,Apartment,6,0,0,3,Medium,Rent,1
CUST0004533,Customer_4533,52,Female,Northeast,Electricity,Residential,House,18,1,1,2,Medium-High,Other,0
CUST0004534,Customer_4534,31,Male,Northeast,Gas,Residential,Condo,17,1,1,3,Medium,Rent,0
CUST0004535,Customer_4535,56,Male,Northwest,Gas,Residential,Apartment,12,1,1,2,Medium,Own,0
CUST0004536,Customer_4536,35,Female,Northeast,Multi-Utility,Residential,House,233,0,1,5,Medium-High,Rent,1
CUST0004537,Customer_4537,48,Female,Midwest,Multi-Utility,Residential,Townhouse,2,0,0,3,Medium-High,Other,1
CUST0004538,Customer_4538,40,Male,Northwest,Dual Fuel,Residential,Condo,37,1,1,4,Medium,Rent,1
CUST0004539,Customer_4539,41,Female,Midwest,Electricity,Small Business,House,6,1,0,4,Medium,Own,1
CUST0004540,Customer_4540,56,Male,Southwest,Multi-Utility,Residential,House,65,0,0,2,High,Rent,1
CUST0004541,Customer_4541,29,Male,Southwest,Gas,Small Business,Condo,88,1,0,5,Medium,Rent,0
CUST0004542,Customer_4542,74,Female,Southwest,Dual Fuel,Small Business,Apartment,18,1,0,1,High,Rent,1
CUST0004543,Customer_4543,18,Male,Northeast,Gas,Prepaid,Mobile Home,62,1,1,3,High,Own,1
CUST0004544,Customer_4544,36,Female,West,Electricity,Residential,House,10,0,0,2,Medium-High,Own,1
CUST0004545,Customer_4545,50,Male,Midwest,Gas,Commercial,House,5,1,1,3,Low,Rent,0
CUST0004546,Customer_4546,53,Male,Southwest,Electricity,Commercial,Mobile Home,13,1,1,2,Medium,Own,1
CUST0004547,Customer_4547,43,Male,West,Electricity,Small Business,Mobile Home,15,0,1,4,Medium,Own,1
CUST0004548,Customer_4548,44,Female,Southwest,Dual Fuel,Small Business,House,18,0,1,5,Medium-High,Rent,0
CUST0004549,Customer_4549,51,Female,Southwest,Electricity,Residential,Condo,16,0,1,4,Medium,Own,0
CUST0004550,Customer_4550,41,Female,West,Electricity,Prepaid,House,19,1,1,2,Medium-High,Rent,1
CUST0004551,Customer_4551,65,Male,Southwest,Electricity,Residential,Condo,44,0,1,3,Medium-High,Rent,1
CUST0004552,Customer_4552,57,Male,Northeast,Gas,Small Business,Townhouse,10,1,1,5,Medium,Rent,0
CUST0004553,Customer_4553,58,Female,Northeast,Multi-Utility,Residential,House,1,1,0,2,Medium-High,Own,0
CUST0004554,Customer_4554,30,Male,Northwest,Electricity,Residential,House,24,1,1,1,Medium,Own,0
CUST0004555,Customer_4555,43,Female,Northeast,Electricity,Small Business,House,21,1,1,1,Low,Rent,0
CUST0004556,Customer_4556,40,Male,Southeast,Dual Fuel,Commercial,House,2,1,0,3,Low,Other,1
CUST0004557,Customer_4557,29,Female,Northwest,Dual Fuel,Residential,House,5,0,1,4,Low,Rent,1
CUST0004558,Customer_4558,50,Male,Southwest,Electricity,Prepaid,Townhouse,25,1,1,4,Medium-High,Rent,1
CUST0004559,Customer_4559,36,Female,Southeast,Water,Small Business,House,9,0,1,3,Medium-High,Own,1
CUST0004560,Customer_4560,54,Male,Midwest,Water,Residential,Apartment,75,0,0,4,Medium-High,Own,1
CUST0004561,Customer_4561,28,Male,West,Water,Residential,Townhouse,6,0,1,3,Medium-High,Rent,0
CUST0004562,Customer_4562,70,Male,Midwest,Gas,Small Business,Apartment,1,1,1,3,Medium-High,Own,1
CUST0004563,Customer_4563,31,Male,Southeast,Multi-Utility,Residential,Apartment,21,0,1,2,Medium-High,Rent,0
CUST0004564,Customer_4564,48,Male,Northeast,Electricity,Residential,House,154,1,1,2,Medium-High,Own,0
CUST0004565,Customer_4565,56,Female,Southwest,Electricity,Residential,Apartment,36,1,1,2,Medium,Own,0
CUST0004566,Customer_4566,36,Female,Northwest,Electricity,Residential,House,15,0,0,4,Medium-High,Own,1
CUST0004567,Customer_4567,57,Female,Southwest,Gas,Small Business,Townhouse,1,1,0,4,Medium-High,Own,0
CUST0004568,Customer_4568,26,Female,Northeast,Multi-Utility,Residential,House,23,1,1,2,Low,Rent,1
CUST0004569,Customer_4569,66,Female,Southwest,Gas,Residential,Condo,8,0,1,1,Medium,Own,1
CUST0004570,Customer_4570,45,Male,West,Electricity,Residential,Condo,37,1,0,4,Medium-High,Rent,0
CUST0004571,Customer_4571,36,Male,West,Gas,Residential,Condo,31,1,1,3,Medium-High,Rent,1
CUST0004572,Customer_4572,40,Male,West,Gas,Residential,House,11,0,1,2,Low,Own,0
CUST0004573,Customer_4573,57,Female,Midwest,Multi-Utility,Small Business,House,2,0,1,1,Medium,Own,1
CUST0004574,Customer_4574,36,Male,Northeast,Gas,Small Business,Townhouse,50,1,0,1,Medium,Rent,0
CUST0004575,Customer_4575,33,Male,West,Gas,Residential,House,31,1,0,3,Low,Own,0
CUST0004576,Customer_4576,41,Female,Southeast,Water,Residential,House,66,1,1,2,Medium,Rent,1
CUST0004577,Customer_4577,27,Male,West,Water,Residential,Condo,10,0,1,4,Medium,Own,0
CUST0004578,Customer_4578,72,Female,Northwest,Gas,Residential,Townhouse,38,1,1,6,Medium,Rent,0
CUST0004579,Customer_4579,36,Female,Midwest,Electricity,Small Business,Apartment,4,0,1,2,Medium,Own,1
CUST0004580,Customer_4580,57,Male,Southeast,Dual Fuel,Residential,Condo,12,1,1,2,Medium-High,Own,1
CUST0004581,Customer_4581,48,Male,Northeast,Water,Residential,Apartment,38,1,0,2,Medium,Other,0
CUST0004582,Customer_4582,30,Female,Northeast,Water,Small Business,House,62,1,0,3,Medium-High,Own,1
CUST0004583,Customer_4583,44,Female,Northwest,Multi-Utility,Residential,Condo,13,0,1,4,Medium-High,Own,1
CUST0004584,Customer_4584,56,Male,West,Dual Fuel,Small Business,Townhouse,57,1,1,2,Medium-High,Own,0
CUST0004585,Customer_4585,42,Female,Southeast,Dual Fuel,Residential,Mobile Home,40,0,1,1,Medium,Rent,1
CUST0004586,Customer_4586,62,Female,Northwest,Multi-Utility,Residential,House,15,0,1,4,Medium,Own,0
CUST0004587,Customer_4587,60,Male,Southeast,Electricity,Small Business,Condo,75,1,0,4,High,Rent,0
CUST0004588,Customer_4588,58,Male,West,Gas,Small Business,Apartment,25,1,1,2,Medium-High,Own,0
CUST0004589,Customer_4589,38,Female,West,Gas,Residential,House,37,1,1,1,Medium-High,Own,0
CUST0004590,Customer_4590,28,Male,Southwest,Electricity,Small Business,Condo,24,1,1,3,Low,Rent,1
CUST0004591,Customer_4591,35,Female,Southwest,Dual Fuel,Commercial,House,21,0,1,2,Low,Own,0
CUST0004592,Customer_4592,47,Male,West,Water,Prepaid,Apartment,67,1,0,2,Low,Rent,1
CUST0004593,Customer_4593,53,Female,Midwest,Water,Small Business,House,12,1,0,4,Low,Own,1
CUST0004594,Customer_4594,18,Female,Northwest,Multi-Utility,Commercial,Apartment,1,0,0,2,Low,Rent,0
CUST0004595,Customer_4595,44,Female,Southwest,Electricity,Residential,Apartment,76,1,1,4,Medium,Own,0
CUST0004596,Customer_4596,47,Male,West,Water,Residential,Apartment,62,1,0,4,Medium,Rent,0
CUST0004597,Customer_4597,40,Male,Southeast,Gas,Residential,Apartment,16,1,1,2,Medium-High,Rent,1
CUST0004598,Customer_4598,64,Female,Northwest,Electricity,Residential,House,7,1,1,3,Medium-High,Own,0
CUST0004599,Customer_4599,51,Male,Southwest,Electricity,Residential,Condo,40,0,0,3,Low,Own,0
CUST0004600,Customer_4600,64,Male,Midwest,Dual Fuel,Small Business,Townhouse,2,0,1,2,High,Own,0
CUST0004601,Customer_4601,41,Female,Northwest,Gas,Residential,House,19,0,1,1,Medium-High,Rent,1
CUST0004602,Customer_4602,59,Male,Northwest,Dual Fuel,Small Business,Apartment,3,0,1,3,Low,Rent,1
CUST0004603,Customer_4603,69,Male,Northeast,Gas,Residential,Condo,32,1,1,4,Low,Rent,0
CUST0004604,Customer_4604,64,Male,Southeast,Electricity,Residential,Apartment,1,0,1,3,Low,Own,1
CUST0004605,Customer_4605,28,Female,Midwest,Electricity,Residential,Apartment,35,1,1,1,Medium-High,Other,0
CUST0004606,Customer_4606,41,Female,Midwest,Electricity,Residential,Condo,40,0,0,5,Medium,Own,0
CUST0004607,Customer_4607,39,Male,Midwest,Multi-Utility,Residential,House,24,1,0,4,Low,Rent,0
CUST0004608,Customer_4608,52,Male,Southeast,Electricity,Small Business,Apartment,6,0,0,3,Medium,Own,0
CUST0004609,Customer_4609,55,Male,Midwest,Multi-Utility,Residential,Apartment,3,1,1,3,Medium-High,Own,0
CUST0004610,Customer_4610,32,Female,Northeast,Multi-Utility,Residential,House,13,0,0,2,Medium,Own,1
CUST0004611,Customer_4611,46,Male,Southwest,Multi-Utility,Small Business,Apartment,22,0,1,6,Medium,Own,0
CUST0004612,Customer_4612,18,Female,Southeast,Gas,Residential,Condo,37,1,1,1,Low,Own,1
CUST0004613,Customer_4613,66,Male,Midwest,Multi-Utility,Residential,Townhouse,1,1,1,4,Medium,Own,0
CUST0004614,Customer_4614,37,Other,West,Electricity,Residential,House,44,1,1,3,Medium,Own,1
CUST0004615,Customer_4615,45,Male,Southwest,Electricity,Residential,Mobile Home,44,1,0,5,Medium,Own,1
CUST0004616,Customer_4616,40,Female,Northwest,Electricity,Small Business,Condo,21,1,1,4,Medium,Own,0
CUST0004617,Customer_4617,62,Male,Southeast,Multi-Utility,Commercial,Apartment,15,1,1,3,Low,Own,0
CUST0004618,Customer_4618,18,Male,West,Electricity,Small Business,House,66,1,0,5,Low,Other,0
CUST0004619,Customer_4619,44,Female,Northwest,Gas,Residential,Apartment,55,0,0,5,Medium,Own,0
CUST0004620,Customer_4620,43,Female,West,Electricity,Small Business,Townhouse,147,1,0,1,Low,Own,0
CUST0004621,Customer_4621,38,Male,Midwest,Electricity,Residential,Apartment,16,1,1,2,Medium,Own,1
CUST0004622,Customer_4622,70,Female,Southeast,Electricity,Residential,Condo,85,1,0,4,Low,Rent,0
CUST0004623,Customer_4623,31,Female,Midwest,Dual Fuel,Residential,Apartment,3,1,1,5,Medium,Own,0
CUST0004624,Customer_4624,56,Female,Northwest,Gas,Small Business,Apartment,19,0,1,3,Medium,Own,0
CUST0004625,Customer_4625,50,Male,Northeast,Dual Fuel,Small Business,House,22,1,0,1,High,Rent,1
