customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0004194,Customer_4194,18,Male,Gulf Coast,2021-06-02,43,Electricity+Water,Residential,Apartment,1,1,2,Medium-High,Rent,1
CUST0004195,Customer_4195,18,Female,Midwest,2024-08-01,5,Electricity,Residential,Condo,0,0,5,Low,Rent,1
CUST0004196,Customer_4196,40,Female,Southeast,2019-09-01,64,Water,Residential,Apartment,1,0,3,Medium-Low,Own,0
CUST0004197,Customer_4197,64,Female,Southeast,2012-12-01,145,Electricity+Gas,Small Business,Single Family,1,1,3,Medium,Own,1
CUST0004198,Customer_4198,24,Male,Gulf Coast,2024-08-01,5,Electricity,Residential,Townhouse,0,0,2,Medium,Rent,1
CUST0004199,Customer_4199,18,Female,Gulf Coast,2023-07-03,18,Electricity+Gas,Commercial,Apartment,0,0,3,Medium,Own,1
CUST0004200,Customer_4200,56,Male,Northeast,2013-06-01,139,Electricity+Gas,Residential,Townhouse,1,0,1,Medium,Own,0
CUST0004201,Customer_4201,51,Male,West,2023-05-03,20,Electricity,Residential,Condo,0,0,5,Medium,Own,0
CUST0004202,Customer_4202,31,Male,Southwest,2019-10-02,63,Electricity,Commercial,Single Family,0,1,1,Medium-High,Lease,0
CUST0004203,Customer_4203,33,Female,Southwest,2021-04-02,45,Electricity+Gas,Residential,Apartment,0,0,1,Medium-Low,Own,1
CUST0004204,Customer_4204,33,Male,West,2020-07-02,54,Electricity+Gas,Commercial,Apartment,0,1,6,Medium-High,Own,0
CUST0004205,Customer_4205,49,Male,Southeast,2022-05-02,32,Electricity+Gas,Residential,Single Family,1,1,6,Medium-Low,Lease,1
CUST0004206,Customer_4206,38,Female,Midwest,2023-04-02,21,Electricity+Gas,Residential,Condo,0,1,2,Low,Own,0
CUST0004207,Customer_4207,55,Female,Southeast,2024-11-01,2,Electricity,Residential,Townhouse,1,1,2,Medium-Low,Rent,0
CUST0004208,Customer_4208,18,Female,Northeast,2018-04-02,81,Gas,Residential,Townhouse,0,1,1,Medium-Low,Own,0
CUST0004209,Customer_4209,35,Female,Northeast,2018-03-02,82,Electricity+Water,Residential,Condo,1,1,1,High,Rent,0
CUST0004210,Customer_4210,31,Male,Northeast,2019-07-02,66,Electricity+Water,Residential,Single Family,0,1,2,Medium-Low,Own,0
CUST0004211,Customer_4211,44,Female,Southwest,2019-12-02,61,Electricity+Gas,Residential,Townhouse,1,0,2,Medium,Rent,0
CUST0004212,Customer_4212,39,Female,Northeast,2023-09-01,16,Electricity+Water,Residential,Townhouse,0,1,2,Medium,Own,0
CUST0004213,Customer_4213,59,Male,Southwest,2024-12-01,1,Electricity+Water,Residential,Condo,0,1,2,Medium,Rent,0
CUST0004214,Customer_4214,20,Male,Southwest,2016-10-01,99,Electricity,Commercial,Apartment,0,0,4,Medium-Low,Rent,0
CUST0004215,Customer_4215,48,Male,Gulf Coast,2021-09-01,40,Gas,Residential,Apartment,1,0,2,Medium,Lease,0
CUST0004216,Customer_4216,56,Male,Southwest,2023-04-02,21,Electricity,Small Business,Single Family,0,1,1,Medium,Own,1
CUST0004217,Customer_4217,75,Female,Gulf Coast,2024-07-02,6,Gas,Residential,Condo,1,1,2,High,Rent,1
CUST0004218,Customer_4218,40,Female,Northeast,2024-10-01,3,Water,Residential,Apartment,0,0,3,Medium,Lease,1
CUST0004219,Customer_4219,52,Female,West,2022-12-01,25,Electricity,Residential,Apartment,1,1,3,High,Own,0
CUST0004220,Customer_4220,20,Female,Northeast,2016-10-31,98,Electricity+Water,Small Business,Single Family,0,0,1,Medium,Own,1
CUST0004221,Customer_4221,18,Male,West,2012-07-01,150,Electricity+Gas,Commercial,Apartment,0,0,1,Low,Rent,1
CUST0004222,Customer_4222,60,Female,Southeast,2013-09-01,136,Electricity+Gas,Residential,Single Family,0,1,2,Medium-Low,Own,0
CUST0004223,Customer_4223,47,Male,Southwest,2012-06-01,151,Electricity,Residential,Mobile Home,0,1,1,Medium-High,Own,0
CUST0004224,Customer_4224,65,Other,Southeast,2013-03-02,142,Electricity,Residential,Condo,1,1,2,Medium,Own,0
CUST0004225,Customer_4225,27,Male,Northeast,2021-05-02,44,Electricity+Gas,Small Business,Single Family,0,1,1,Low,Lease,0
CUST0004226,Customer_4226,55,Female,West,2023-11-01,14,Water,Residential,Apartment,1,0,2,Low,Own,0
CUST0004227,Customer_4227,76,Male,Gulf Coast,2017-01-31,95,Electricity+Water,Small Business,Apartment,0,0,4,Medium-Low,Own,0
CUST0004228,Customer_4228,54,Male,Southeast,2023-11-01,14,Electricity+Gas,Residential,Condo,1,1,1,Medium,Own,0
CUST0004229,Customer_4229,52,Male,Gulf Coast,2023-07-03,18,Electricity,Commercial,Townhouse,1,0,3,Medium-High,Rent,0
CUST0004230,Customer_4230,48,Female,Northeast,2023-10-02,15,Electricity,Residential,Mobile Home,1,1,6,Medium,Own,0
CUST0004231,Customer_4231,24,Female,West,2021-06-02,43,Electricity+Water,Small Business,Single Family,0,0,3,Medium-High,Own,0
CUST0004232,Customer_4232,68,Male,Gulf Coast,2023-01-31,23,Electricity,Residential,Single Family,1,0,3,Medium,Lease,0
CUST0004233,Customer_4233,38,Female,Northeast,2024-03-02,10,Electricity+Gas,Residential,Apartment,0,1,4,Medium,Rent,1
CUST0004234,Customer_4234,55,Female,Midwest,2022-01-01,36,Electricity+Gas,Residential,Townhouse,0,0,1,Medium-Low,Rent,0
CUST0004235,Customer_4235,24,Female,Southeast,2014-09-01,124,Gas,Residential,Single Family,1,1,1,Medium-High,Own,0
CUST0004236,Customer_4236,30,Female,Southeast,2020-10-31,50,Gas,Residential,Single Family,0,1,1,Medium-Low,Own,0
CUST0004237,Customer_4237,69,Male,West,2014-07-02,126,Electricity+Water,Small Business,Condo,1,1,1,Medium-Low,Lease,0
CUST0004238,Customer_4238,42,Male,Southwest,2023-12-02,13,Electricity+Water,Small Business,Townhouse,1,1,4,Medium-Low,Lease,0
CUST0004239,Customer_4239,69,Female,Gulf Coast,2024-03-02,10,Electricity+Water,Residential,Single Family,1,1,3,Low,Rent,1
CUST0004240,Customer_4240,46,Female,Southeast,2020-10-01,51,Gas,Residential,Condo,0,1,4,Medium,Lease,0
CUST0004241,Customer_4241,20,Other,Midwest,2021-12-01,37,Electricity,Commercial,Single Family,1,0,3,Medium-Low,Rent,0
CUST0004242,Customer_4242,61,Female,Midwest,2019-09-01,64,Electricity+Water,Residential,Single Family,0,1,1,Medium,Own,0
CUST0004243,Customer_4243,39,Male,Gulf Coast,2017-03-02,94,Electricity,Small Business,Single Family,1,1,1,Medium,Lease,0
CUST0004244,Customer_4244,58,Female,Northeast,2018-01-31,83,Electricity+Gas,Residential,Condo,1,1,1,Medium,Own,0
CUST0004245,Customer_4245,48,Male,Gulf Coast,2010-10-01,171,Electricity,Small Business,Townhouse,1,0,3,Medium-Low,Rent,0
CUST0004246,Customer_4246,24,Other,Midwest,2022-07-02,30,Electricity+Gas,Residential,Single Family,1,1,1,Medium-High,Own,0
CUST0004247,Customer_4247,50,Male,Southwest,2023-12-02,13,Electricity,Residential,Single Family,0,1,3,Medium,Own,1
CUST0004248,Customer_4248,80,Female,Southeast,2020-12-31,48,Electricity+Water,Residential,Townhouse,1,0,2,Medium-Low,Rent,0
CUST0004249,Customer_4249,55,Female,Gulf Coast,2024-06-01,7,Electricity+Water,Small Business,Apartment,1,1,4,High,Lease,0
CUST0004250,Customer_4250,47,Male,Southwest,2023-05-03,20,Gas,Residential,Mobile Home,0,1,1,Low,Own,1
CUST0004251,Customer_4251,64,Male,Southwest,2023-12-02,13,Electricity,Small Business,Townhouse,0,0,1,Medium-High,Own,0
CUST0004252,Customer_4252,51,Female,Southwest,2022-07-02,30,Electricity+Gas,Residential,Single Family,1,1,1,Medium,Rent,0
CUST0004253,Customer_4253,51,Female,Southeast,2024-06-01,7,Gas,Small Business,Townhouse,0,1,5,Low,Own,0
CUST0004254,Customer_4254,31,Male,Northeast,2024-12-01,1,Electricity+Water,Residential,Single Family,0,1,3,High,Own,1
CUST0004255,Customer_4255,51,Female,West,2019-09-01,64,Electricity,Residential,Mobile Home,1,1,4,Medium-Low,Own,0
CUST0004256,Customer_4256,63,Female,Southeast,2020-05-02,56,Electricity,Small Business,Single Family,0,0,5,Medium-High,Own,1
CUST0004257,Customer_4257,35,Male,West,2018-12-01,73,Electricity+Gas,Small Business,Single Family,1,0,3,Medium-Low,Rent,0
CUST0004258,Customer_4258,69,Male,Southwest,2019-09-01,64,Water,Small Business,Apartment,1,0,1,Medium,Own,1
CUST0004259,Customer_4259,46,Female,Southeast,2024-06-01,7,Gas,Commercial,Single Family,1,1,2,High,Rent,1
CUST0004260,Customer_4260,34,Female,Southwest,2023-05-03,20,Electricity,Residential,Single Family,0,0,4,Medium,Own,1
CUST0004261,Customer_4261,62,Female,Southwest,2024-05-02,8,Electricity,Residential,Apartment,1,1,1,Medium-Low,Lease,0
CUST0004262,Customer_4262,43,Female,West,2015-10-02,111,Electricity,Residential,Apartment,1,0,6,Medium,Rent,1
CUST0004263,Customer_4263,59,Male,West,2018-03-02,82,Electricity,Residential,Apartment,1,0,5,Medium,Own,1
CUST0004264,Customer_4264,43,Male,Northeast,2023-12-02,13,Electricity+Water,Residential,Condo,0,0,2,Medium,Own,0
CUST0004265,Customer_4265,47,Male,Gulf Coast,2022-12-01,25,Electricity,Small Business,Apartment,1,1,1,High,Own,1
CUST0004266,Customer_4266,55,Male,Midwest,2008-01-31,203,Gas,Residential,Mobile Home,1,0,4,Medium-High,Own,1
CUST0004267,Customer_4267,52,Female,Gulf Coast,2020-07-02,54,Electricity+Gas,Residential,Single Family,0,1,2,Low,Own,0
CUST0004268,Customer_4268,18,Female,Southeast,2016-12-31,96,Electricity,Residential,Single Family,0,1,2,Medium-High,Rent,1
CUST0004269,Customer_4269,31,Male,Northeast,2023-07-03,18,Electricity+Water,Residential,Townhouse,1,0,3,High,Rent,0
CUST0004270,Customer_4270,61,Male,Southwest,2023-11-01,14,Electricity+Gas,Residential,Single Family,0,1,1,Medium-Low,Own,0
CUST0004271,Customer_4271,46,Female,Southeast,2017-06-01,91,Electricity,Residential,Single Family,1,1,1,Medium-Low,Own,1
CUST0004272,Customer_4272,40,Female,Gulf Coast,2019-04-02,69,Electricity+Water,Commercial,Condo,1,1,4,Low,Rent,0
CUST0004273,Customer_4273,27,Female,Northeast,2019-05-03,68,Gas,Residential,Apartment,1,0,3,Low,Rent,1
CUST0004274,Customer_4274,31,Female,Northeast,2020-12-31,48,Electricity+Gas,Commercial,Single Family,1,1,2,High,Own,0
CUST0004275,Customer_4275,18,Female,Northeast,2020-12-01,49,Electricity+Water,Residential,Townhouse,0,0,1,Medium-Low,Own,0
CUST0004276,Customer_4276,46,Female,Southeast,2018-06-02,79,Electricity+Water,Residential,Single Family,1,1,2,Medium-Low,Own,1
CUST0004277,Customer_4277,39,Male,Southwest,2023-07-03,18,Gas,Residential,Apartment,1,0,2,Medium-Low,Own,0
CUST0004278,Customer_4278,33,Male,Midwest,2022-11-01,26,Electricity,Small Business,Single Family,1,1,1,Medium-Low,Lease,0
CUST0004279,Customer_4279,46,Male,Southeast,2014-10-01,123,Electricity,Commercial,Single Family,1,1,3,Medium,Rent,0
CUST0004280,Customer_4280,53,Female,Northeast,2023-03-03,22,Water,Residential,Single Family,0,1,3,Medium-High,Rent,1
CUST0004281,Customer_4281,79,Female,Southeast,2021-01-31,47,Electricity+Water,Residential,Condo,1,1,2,Medium,Rent,0
CUST0004282,Customer_4282,25,Female,Southeast,2019-01-01,72,Electricity,Residential,Single Family,1,1,3,Low,Own,1
CUST0004283,Customer_4283,65,Male,West,1994-12-31,360,Electricity,Residential,Apartment,0,1,3,Medium-High,Own,1
CUST0004284,Customer_4284,62,Male,West,2022-03-03,34,Water,Small Business,Single Family,0,1,4,High,Lease,1
CUST0004285,Customer_4285,36,Male,West,2022-04-02,33,Gas,Residential,Single Family,1,1,4,Medium,Own,1
CUST0004286,Customer_4286,51,Male,Gulf Coast,2015-11-01,110,Electricity,Residential,Apartment,1,1,3,Medium-Low,Own,1
CUST0004287,Customer_4287,41,Female,Gulf Coast,2016-10-31,98,Electricity,Commercial,Apartment,0,0,2,Medium-Low,Own,1
CUST0004288,Customer_4288,50,Female,Midwest,2018-07-02,78,Electricity,Residential,Townhouse,1,0,6,Medium-Low,Own,0
CUST0004289,Customer_4289,70,Other,Midwest,2021-12-01,37,Electricity+Water,Small Business,Condo,0,0,1,Medium,Own,0
CUST0004290,Customer_4290,57,Female,Gulf Coast,2023-01-31,23,Electricity+Water,Small Business,Single Family,1,1,2,Medium-High,Own,0
CUST0004291,Customer_4291,55,Female,Southwest,2020-05-02,56,Electricity,Residential,Single Family,0,0,2,Medium-Low,Own,0
CUST0004292,Customer_4292,41,Female,Southeast,2014-08-01,125,Electricity+Water,Residential,Condo,0,1,1,Medium-Low,Own,1
CUST0004293,Customer_4293,25,Male,Southwest,2014-04-02,129,Electricity,Residential,Mobile Home,0,1,2,Medium,Own,0
CUST0004294,Customer_4294,44,Female,Gulf Coast,2024-07-02,6,Electricity+Water,Commercial,Apartment,1,1,1,Medium-Low,Own,1
CUST0004295,Customer_4295,66,Female,West,2022-04-02,33,Electricity,Small Business,Apartment,1,0,1,High,Own,1
CUST0004296,Customer_4296,25,Female,Southeast,2021-12-01,37,Water,Residential,Single Family,0,0,2,Medium-High,Rent,1
CUST0004297,Customer_4297,32,Male,Gulf Coast,2006-01-31,227,Gas,Residential,Apartment,0,0,3,Medium,Lease,0
CUST0004298,Customer_4298,49,Male,Gulf Coast,2019-06-02,67,Electricity,Residential,Single Family,1,1,4,Low,Rent,1
CUST0004299,Customer_4299,33,Male,Southeast,2022-06-02,31,Electricity+Water,Residential,Mobile Home,0,0,2,Medium-High,Rent,1
CUST0004300,Customer_4300,36,Female,Gulf Coast,2024-12-01,1,Electricity,Residential,Single Family,0,1,2,Medium,Rent,0
CUST0004301,Customer_4301,41,Male,Gulf Coast,2020-12-01,49,Electricity+Water,Small Business,Single Family,1,1,4,Medium-High,Lease,0
CUST0004302,Customer_4302,27,Female,Northeast,2024-07-02,6,Electricity,Residential,Apartment,1,1,5,Low,Lease,0
CUST0004303,Customer_4303,33,Female,Southwest,2016-01-31,107,Electricity,Commercial,Single Family,0,1,2,Medium-Low,Rent,1
CUST0004304,Customer_4304,58,Male,Southeast,2018-01-31,83,Electricity+Water,Small Business,Apartment,1,1,2,Medium,Rent,0
CUST0004305,Customer_4305,28,Female,West,2021-12-01,37,Electricity+Gas,Residential,Mobile Home,1,1,3,Medium,Own,1
CUST0004306,Customer_4306,24,Female,Gulf Coast,2022-04-02,33,Gas,Commercial,Apartment,1,1,1,Medium-Low,Own,0
CUST0004307,Customer_4307,38,Male,Midwest,2013-09-01,136,Electricity,Residential,Condo,1,0,4,Medium-Low,Own,0
CUST0004308,Customer_4308,58,Female,Midwest,2023-05-03,20,Electricity+Gas,Commercial,Single Family,1,1,4,Medium-Low,Rent,0
CUST0004309,Customer_4309,45,Male,Gulf Coast,2023-08-02,17,Gas,Residential,Single Family,1,1,1,Medium-High,Own,0
CUST0004310,Customer_4310,41,Male,Gulf Coast,2011-01-01,168,Gas,Small Business,Mobile Home,1,1,3,Medium-Low,Rent,0
CUST0004311,Customer_4311,48,Female,Northeast,2016-10-01,99,Electricity+Gas,Small Business,Single Family,1,0,2,Medium,Own,0
CUST0004312,Customer_4312,21,Female,Gulf Coast,2016-06-01,103,Electricity+Gas,Residential,Townhouse,1,0,1,Medium,Own,0
CUST0004313,Customer_4313,55,Other,Northeast,2023-12-02,13,Electricity+Water,Residential,Apartment,0,1,1,Medium-High,Own,1
CUST0004314,Customer_4314,53,Female,Southeast,2024-04-02,9,Electricity+Gas,Residential,Apartment,0,1,2,Medium-Low,Rent,1
CUST0004315,Customer_4315,41,Female,West,2024-12-01,1,Electricity,Residential,Townhouse,1,1,4,Medium-Low,Own,1
CUST0004316,Customer_4316,63,Female,West,2023-09-01,16,Electricity,Residential,Townhouse,1,0,3,Medium-Low,Own,0
CUST0004317,Customer_4317,31,Female,West,2017-08-01,89,Gas,Commercial,Mobile Home,1,1,6,Medium-Low,Rent,1
CUST0004318,Customer_4318,64,Female,Northeast,2023-09-01,16,Electricity,Small Business,Single Family,0,1,2,Medium,Rent,1
CUST0004319,Customer_4319,50,Male,Northeast,2018-07-02,78,Gas,Residential,Townhouse,0,0,8,Medium,Rent,1
CUST0004320,Customer_4320,42,Female,Gulf Coast,2023-08-02,17,Water,Residential,Single Family,0,1,3,High,Own,0
CUST0004321,Customer_4321,47,Male,Northeast,2022-07-02,30,Electricity+Water,Residential,Townhouse,1,0,1,Medium,Rent,0
CUST0004322,Customer_4322,46,Female,Northeast,2004-08-01,245,Electricity+Gas,Commercial,Single Family,0,1,5,Low,Rent,1
CUST0004323,Customer_4323,66,Male,West,2023-09-01,16,Electricity+Gas,Residential,Apartment,1,1,3,Medium,Own,0
CUST0004324,Customer_4324,31,Female,Southwest,2022-09-01,28,Gas,Residential,Single Family,1,1,2,Medium-High,Own,1
CUST0004325,Customer_4325,36,Male,Southeast,2023-04-02,21,Electricity+Gas,Residential,Single Family,1,0,2,Medium-High,Lease,0
CUST0004326,Customer_4326,63,Male,Northeast,2024-07-02,6,Water,Commercial,Townhouse,1,1,4,High,Lease,1
CUST0004327,Customer_4327,39,Female,Gulf Coast,2021-09-01,40,Electricity+Gas,Residential,Single Family,1,1,2,Medium-High,Own,0
CUST0004328,Customer_4328,61,Male,Gulf Coast,2022-09-01,28,Electricity,Residential,Townhouse,1,1,2,Medium-Low,Rent,0
CUST0004329,Customer_4329,73,Female,Northeast,2019-01-31,71,Electricity+Gas,Residential,Apartment,0,1,1,Low,Own,0
CUST0004330,Customer_4330,41,Male,Southwest,2016-07-02,102,Electricity+Gas,Residential,Single Family,1,1,1,Medium,Rent,0
CUST0004331,Customer_4331,58,Male,Southeast,2021-01-31,47,Electricity,Residential,Single Family,0,0,5,Medium-High,Own,0
CUST0004332,Customer_4332,30,Male,West,2024-12-01,1,Electricity,Residential,Condo,0,0,2,Low,Own,1
CUST0004333,Customer_4333,59,Female,Southeast,2020-04-01,57,Water,Residential,Mobile Home,1,0,2,Medium-Low,Own,0
CUST0004334,Customer_4334,50,Male,West,2024-10-01,3,Electricity+Gas,Residential,Single Family,0,1,1,High,Rent,0
CUST0004335,Customer_4335,55,Female,Midwest,2020-04-01,57,Water,Residential,Single Family,1,0,4,High,Own,0
CUST0004336,Customer_4336,38,Male,Midwest,2019-04-02,69,Electricity,Residential,Single Family,1,1,4,Medium-Low,Own,0
CUST0004337,Customer_4337,23,Male,Gulf Coast,2023-12-02,13,Electricity,Residential,Townhouse,1,1,1,Medium-Low,Rent,0
CUST0004338,Customer_4338,55,Male,Midwest,2016-07-02,102,Electricity,Residential,Townhouse,1,1,1,Medium-High,Rent,0
CUST0004339,Customer_4339,18,Male,West,2012-12-01,145,Gas,Residential,Single Family,1,1,1,Medium,Rent,0
CUST0004340,Customer_4340,43,Female,Southeast,2016-08-31,100,Electricity+Gas,Residential,Single Family,0,1,3,Medium-High,Own,0
CUST0004341,Customer_4341,62,Female,Northeast,2023-04-02,21,Electricity+Water,Residential,Condo,0,1,4,Medium-Low,Rent,0
CUST0004342,Customer_4342,50,Female,Midwest,2020-08-01,53,Electricity+Gas,Residential,Apartment,1,0,2,Medium-High,Rent,0
CUST0004343,Customer_4343,77,Male,Midwest,2012-10-01,147,Electricity+Water,Residential,Townhouse,1,0,4,Medium-Low,Lease,0
CUST0004344,Customer_4344,63,Male,Midwest,2023-01-31,23,Electricity,Residential,Single Family,0,1,2,Medium-High,Own,1
CUST0004345,Customer_4345,38,Male,West,2016-07-02,102,Electricity,Residential,Townhouse,1,1,2,Medium-Low,Own,0
CUST0004346,Customer_4346,48,Female,Southwest,2024-12-01,1,Electricity,Residential,Apartment,0,1,2,Medium,Lease,0
CUST0004347,Customer_4347,47,Male,Gulf Coast,2024-12-01,1,Electricity+Gas,Residential,Apartment,0,1,2,Medium,Own,0
CUST0004348,Customer_4348,24,Female,Midwest,2017-12-01,85,Electricity,Residential,Apartment,1,1,2,Medium,Rent,0
CUST0004349,Customer_4349,33,Male,Southeast,2017-12-01,85,Electricity+Gas,Commercial,Apartment,0,1,1,Medium-Low,Lease,0
CUST0004350,Customer_4350,39,Male,Northeast,2017-04-02,93,Electricity,Residential,Apartment,0,0,2,Medium,Rent,1
CUST0004351,Customer_4351,18,Male,Gulf Coast,2011-10-02,159,Electricity,Residential,Single Family,1,1,2,Low,Rent,0
CUST0004352,Customer_4352,48,Male,Northeast,2024-06-01,7,Gas,Residential,Mobile Home,1,1,1,Medium-High,Own,0
CUST0004353,Customer_4353,44,Female,Northeast,2023-10-02,15,Gas,Residential,Condo,1,1,2,Low,Own,0
CUST0004354,Customer_4354,22,Male,Northeast,2013-05-02,140,Water,Residential,Apartment,1,1,2,Medium-High,Rent,0
CUST0004355,Customer_4355,54,Female,Midwest,2024-02-01,11,Water,Small Business,Single Family,1,0,2,Medium,Rent,1
CUST0004356,Customer_4356,58,Male,Midwest,2019-05-03,68,Electricity,Residential,Single Family,1,1,2,Medium-Low,Own,0
CUST0004357,Customer_4357,51,Female,Northeast,2021-04-02,45,Water,Residential,Condo,1,1,2,Medium-Low,Own,1
CUST0004358,Customer_4358,43,Male,Midwest,2024-08-01,5,Electricity+Gas,Commercial,Mobile Home,0,0,1,High,Own,1
CUST0004359,Customer_4359,56,Female,Southeast,2023-05-03,20,Electricity+Gas,Residential,Single Family,0,1,3,Medium-Low,Rent,0
CUST0004360,Customer_4360,58,Female,West,2021-05-02,44,Electricity,Residential,Townhouse,1,1,2,Medium-High,Own,0
CUST0004361,Customer_4361,52,Other,West,2015-07-02,114,Electricity+Gas,Residential,Apartment,0,1,3,Medium-Low,Own,0
CUST0004362,Customer_4362,35,Male,West,2018-12-01,73,Electricity,Residential,Single Family,1,1,6,High,Own,0
CUST0004363,Customer_4363,52,Female,Midwest,2020-03-02,58,Electricity,Small Business,Apartment,0,0,2,Medium-High,Rent,1
CUST0004364,Customer_4364,65,Male,Southeast,2021-08-01,41,Electricity,Residential,Townhouse,0,1,2,High,Own,1
CUST0004365,Customer_4365,39,Male,West,2023-04-02,21,Electricity+Gas,Small Business,Single Family,1,0,2,Medium-High,Own,0
CUST0004366,Customer_4366,79,Male,Southeast,2024-06-01,7,Electricity+Gas,Small Business,Single Family,1,1,3,Medium,Own,0
CUST0004367,Customer_4367,40,Male,Southeast,2022-06-02,31,Electricity+Water,Residential,Single Family,1,1,2,Medium-Low,Rent,1
CUST0004368,Customer_4368,48,Other,Gulf Coast,2024-12-01,1,Electricity+Gas,Residential,Condo,0,0,2,Medium-Low,Own,1
CUST0004369,Customer_4369,37,Male,Gulf Coast,2023-11-01,14,Electricity+Water,Residential,Apartment,1,1,4,Medium-Low,Own,1
CUST0004370,Customer_4370,51,Female,Gulf Coast,2022-04-02,33,Water,Commercial,Apartment,1,0,3,Medium-Low,Own,0
