customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00937,2024-09-01,Outage,"Everything is fine, just updating my details.",1,7,1,1
C00937,2024-12-14,Technical,Could you send me a copy of last month's bill?,1,4,1,1
C00938,2024-09-26,Meter Reading,I want a formal complaint registered. This has gone on too long.,4,10,1,1
C00938,2024-07-09,Outage,My power has been out for two days and nobody has given me an update.,4,20,0,0
C00938,2023-07-02,Account Management,Response time was a bit slower than last time I called.,2,14,1,1
C00938,2023-08-05,Technical,I was treated rudely on my last call and I want this addressed.,4,17,1,0
C00938,2023-07-23,Meter Reading,I was on hold for about 20 minutes which felt long.,2,14,0,0
C00938,2024-08-11,Technical,"Everything is fine, just updating my details.",1,2,1,1
C00939,2023-09-08,Billing,I want to switch to paperless billing.,1,6,0,1
C00940,2022-03-17,Outage,The rate increase was not communicated clearly and came as a surprise.,3,15,0,1
C00940,2022-09-10,Account Management,Can you confirm my direct debit amount?,1,9,0,0
C00940,2024-08-27,Billing,I was treated rudely on my last call and I want this addressed.,4,2,0,1
C00940,2024-12-10,Account Management,My bill has errors and I have had to call twice about the same issue.,3,3,0,1
C00941,2024-10-19,Outage,"Three technicians, three no-shows. I have lost my patience entirely.",5,13,0,0
C00941,2024-01-18,Service Quality,Can you confirm my direct debit amount?,1,3,0,1
C00942,2023-06-21,Service Quality,I want to switch to paperless billing.,1,2,0,1
C00942,2024-02-08,Meter Reading,"There was a small discrepancy on my statement, now resolved.",2,14,0,1
C00942,2022-06-16,Service Quality,My bill was slightly higher than I expected this month.,2,11,1,1
C00943,2024-06-11,Service Quality,Could you send me a copy of last month's bill?,1,6,0,1
C00943,2024-12-05,Outage,I am going to leave a public review warning everyone about this company.,5,10,1,1
C00943,2023-06-06,Technical,I would like to know my current contract end date.,1,5,1,1
C00943,2023-09-16,Billing,I want a formal complaint registered. This has gone on too long.,4,15,0,0
C00943,2024-07-14,Technical,I want to switch to paperless billing.,1,7,0,1
C00944,2024-08-10,Technical,I am considering switching providers if this is not fixed immediately.,4,10,1,0
C00944,2023-12-17,Billing,This is the third billing error in a row. I am losing patience.,4,10,0,0
C00944,2024-11-24,Technical,I want to cancel my account. I have had enough of this terrible service.,5,13,0,0
C00945,2024-07-17,Technical,The online chat bot could not help me and I had to call anyway.,3,14,1,0
C00945,2023-05-07,Billing,Just checking when my next meter read is scheduled.,1,4,0,1
C00946,2023-09-03,Account Management,"There was a small discrepancy on my statement, now resolved.",2,1,0,1
C00947,2024-03-13,Service Quality,I would like to check my current balance please.,1,9,0,1
C00948,2024-04-10,Outage,I have been trying to get this resolved for two weeks now.,3,12,0,1
C00951,2023-02-24,Service Quality,Calling to update my billing address.,1,5,0,1
C00952,2023-12-27,Account Management,I am switching providers immediately. I cannot tolerate this incompetence.,5,17,1,1
C00952,2023-06-27,Technical,I was on hold for about 20 minutes which felt long.,2,10,0,0
C00952,2024-04-24,Meter Reading,The technician arrived a bit late but did a good job.,2,3,0,1
C00954,2023-01-07,Service Quality,"Everything is fine, just updating my details.",1,2,1,1
C00955,2024-09-03,Outage,I was on hold for about 20 minutes which felt long.,2,3,0,0
C00956,2024-07-19,Account Management,I would like to know my current contract end date.,1,9,1,0
C00957,2023-10-12,Account Management,Could you send me a copy of last month's bill?,1,8,0,0
C00957,2022-04-04,Outage,I am very unhappy with the service. My complaint from last month is still open.,4,10,0,0
C00957,2023-04-06,Account Management,My meter reading submission didn't go through on the first try.,2,3,0,0
C00957,2024-07-10,Billing,"Everything is fine, just updating my details.",1,2,0,1
C00959,2024-01-07,Technical,I had trouble navigating the new online portal at first.,2,1,1,1
C00959,2024-04-19,Service Quality,My bill was slightly higher than I expected this month.,2,11,0,1
C00960,2023-05-07,Account Management,I want to switch to paperless billing.,1,5,1,1
C00960,2024-03-28,Service Quality,I would like to know my current contract end date.,1,7,0,1
C00960,2024-09-09,Outage,Calling to update my billing address.,1,6,0,1
C00963,2024-07-03,Billing,My bill was slightly higher than I expected this month.,2,10,0,1
C00964,2024-11-13,Account Management,The level of service I am receiving is completely unacceptable.,4,1,1,1
C00964,2024-12-24,Account Management,Just checking when my next meter read is scheduled.,1,4,0,1
C00965,2023-12-17,Billing,My account was charged incorrectly and I am still waiting for a credit.,3,17,1,1
C00966,2022-06-28,Service Quality,I am very unhappy with the service. My complaint from last month is still open.,4,1,0,0
C00966,2023-09-22,Technical,I need to change my contact phone number on the account.,1,2,0,0
C00967,2024-05-01,Meter Reading,The level of service I am receiving is completely unacceptable.,4,21,0,1
C00968,2022-04-11,Service Quality,My bill has errors and I have had to call twice about the same issue.,3,15,0,0
C00968,2023-09-09,Meter Reading,I have been trying to get this resolved for two weeks now.,3,19,1,1
C00968,2024-05-05,Billing,I was on hold for about 20 minutes which felt long.,2,4,0,1
C00968,2022-11-17,Technical,Could you send me a copy of last month's bill?,1,8,0,1
C00968,2024-07-12,Outage,Nobody in your company seems to take responsibility for anything.,4,10,0,0
C00970,2024-03-19,Account Management,I feel like loyal customers are not being valued the way they should be.,3,10,0,0
C00970,2024-10-17,Billing,My bill was slightly higher than I expected this month.,2,9,0,1
C00970,2024-05-22,Meter Reading,The technician arrived a bit late but did a good job.,2,12,0,1
C00972,2023-12-24,Service Quality,I have escalated this complaint twice and it is still not resolved.,4,4,1,0
C00973,2024-07-27,Outage,I have been trying to get this resolved for two weeks now.,3,3,1,0
C00973,2022-06-17,Billing,I waited longer than usual for a callback but it came eventually.,2,6,0,0
C00973,2023-08-13,Account Management,"There was a small discrepancy on my statement, now resolved.",2,5,0,1
C00973,2022-05-13,Service Quality,"There was a small discrepancy on my statement, now resolved.",2,9,0,0
C00974,2022-04-21,Technical,I have escalated this complaint twice and it is still not resolved.,4,12,1,1
C00974,2024-07-22,Service Quality,Nobody in your company seems to take responsibility for anything.,4,14,0,0
C00974,2024-04-01,Account Management,My bill was slightly higher than I expected this month.,2,7,1,0
C00975,2024-04-10,Outage,I had trouble navigating the new online portal at first.,2,9,0,1
C00975,2024-06-24,Meter Reading,I have been waiting over a week for someone to call me back.,3,9,1,0
C00975,2024-05-08,Technical,The rate increase was not communicated clearly and came as a surprise.,3,3,0,0
C00976,2023-10-14,Service Quality,Could you send me a copy of last month's bill?,1,3,0,0
C00976,2024-01-04,Account Management,The customer service agent I spoke to was not very helpful.,3,15,1,1
C00976,2022-01-26,Billing,I waited longer than usual for a callback but it came eventually.,2,12,0,0
C00976,2024-12-18,Meter Reading,I need to change my contact phone number on the account.,1,5,0,1
C00976,2024-08-27,Account Management,My meter reading submission didn't go through on the first try.,2,9,0,0
C00978,2024-10-24,Outage,The technician arrived a bit late but did a good job.,2,12,0,0
C00978,2022-12-23,Meter Reading,The technician arrived a bit late but did a good job.,2,13,0,1
C00979,2024-06-25,Outage,The technician did not show up at the agreed time without any notice.,3,10,0,0
C00980,2023-09-26,Meter Reading,Just checking when my next meter read is scheduled.,1,8,0,1
C00980,2022-11-22,Outage,Can you confirm my direct debit amount?,1,8,0,1
C00981,2022-04-09,Technical,Nobody in your company seems to take responsibility for anything.,4,12,0,1
C00982,2023-11-01,Account Management,My power has been out for two days and nobody has given me an update.,4,20,0,0
C00982,2023-06-06,Meter Reading,Could you send me a copy of last month's bill?,1,9,0,1
C00982,2023-05-20,Account Management,I was on hold for about 20 minutes which felt long.,2,3,0,1
C00982,2024-08-04,Technical,The technician arrived a bit late but did a good job.,2,5,0,0
C00982,2022-01-28,Account Management,Just checking when my next meter read is scheduled.,1,4,0,0
C00982,2022-09-19,Technical,I feel like loyal customers are not being valued the way they should be.,3,1,1,1
C00983,2022-09-09,Technical,Response time was a bit slower than last time I called.,2,4,0,0
C00983,2022-12-28,Technical,I was treated rudely on my last call and I want this addressed.,4,5,1,1
C00984,2024-12-15,Billing,My account was charged incorrectly and I am still waiting for a credit.,3,2,0,1
C00984,2024-12-20,Meter Reading,"Everything is fine, just updating my details.",1,5,0,1
C00985,2023-07-17,Technical,This is absolutely disgraceful. I am filing a formal complaint with the regulator.,5,27,0,0
C00985,2022-03-12,Technical,I am contacting my lawyer. This is negligent and completely unacceptable.,5,9,1,1
C00986,2023-03-02,Service Quality,I have been waiting over a week for someone to call me back.,3,13,0,0
C00986,2023-04-15,Outage,The level of service I am receiving is completely unacceptable.,4,4,0,1
C00987,2022-01-10,Outage,Your company has overcharged me for months and nobody will fix it.,5,14,0,0
C00987,2023-11-04,Technical,Your company has overcharged me for months and nobody will fix it.,5,23,1,0
C00987,2023-10-04,Billing,I am not satisfied with how my previous complaint was handled.,3,8,0,1
C00988,2023-12-19,Technical,I have been without power for five days and your team does not care at all.,5,13,0,0
C00989,2024-02-17,Meter Reading,I have been waiting over a week for someone to call me back.,3,19,1,0
C00990,2023-06-03,Service Quality,The online chat bot could not help me and I had to call anyway.,3,18,1,1
C00990,2022-02-08,Meter Reading,I would like to know my current contract end date.,1,8,0,1
C00990,2023-03-18,Technical,My meter reading submission didn't go through on the first try.,2,4,0,0
C00990,2022-09-08,Technical,The online chat bot could not help me and I had to call anyway.,3,6,1,1
C00991,2022-08-09,Account Management,The technician arrived a bit late but did a good job.,2,8,0,0
C00991,2022-10-02,Service Quality,My bill was slightly higher than I expected this month.,2,9,0,1
C00993,2023-01-08,Account Management,My bill has errors and I have had to call twice about the same issue.,3,5,0,0
C00993,2024-04-15,Technical,I want a full refund and I am cancelling everything today.,5,16,1,1
C00993,2023-02-28,Meter Reading,"Everything is fine, just updating my details.",1,8,0,0
C00994,2023-01-10,Account Management,I want a full refund and I am cancelling everything today.,5,9,1,0
C00994,2022-11-15,Technical,I am considering switching providers if this is not fixed immediately.,4,8,0,1
C00994,2023-07-06,Outage,I need to change my contact phone number on the account.,1,7,0,1
C00994,2022-01-18,Technical,The email confirmation for my account change took two days to arrive.,2,10,0,1
C00994,2023-11-23,Technical,Could you send me a copy of last month's bill?,1,4,0,1
C00995,2023-05-10,Billing,I am switching providers immediately. I cannot tolerate this incompetence.,5,29,1,0
C00995,2024-08-01,Billing,Response time was a bit slower than last time I called.,2,4,1,1
C00996,2024-05-01,Outage,The rate increase was not communicated clearly and came as a surprise.,3,19,0,1
C00997,2024-09-10,Account Management,The technician arrived a bit late but did a good job.,2,12,1,1
C00997,2022-12-26,Technical,I am switching providers immediately. I cannot tolerate this incompetence.,5,7,1,1
C00997,2022-12-17,Technical,The website was slow when I tried to log in yesterday.,2,12,0,1
C00998,2024-06-22,Meter Reading,I have been trying to get this resolved for two weeks now.,3,6,1,1
C00998,2023-11-11,Account Management,The email confirmation for my account change took two days to arrive.,2,10,0,1
C00999,2022-10-07,Outage,"There was a small discrepancy on my statement, now resolved.",2,4,1,1
